name,input_path,ligand_code,formula_weight,heavy_atoms,hetero_atoms,elements,formula,ccd_name,weight_bin
ccd_d2l,./data/rfd3/ccd_ligands/structures/D2L.cif,D2L,473.752,32,6,"C,H,N,O,S",C26 H51 N O4 S,"[(3R,6R)-6-methyloctan-3-yl] 2-[(2S,4S,6R)-2-[(2S)-2-ethylpentyl]-6-methyl-1-(2-oxidanylideneethyl)piperidin-4-yl]ethanesulfonate",5
ccd_eec,./data/rfd3/ccd_ligands/structures/EEC.cif,EEC,474.464,34,12,"C,H,N,O",C22 H26 N4 O8,N-[3-(3-phenylisoxazol-5-yl)propanoyl]-L-alpha-glutamyl-L-alpha-glutamyl-amide,5
ccd_xg5,./data/rfd3/ccd_ligands/structures/XG5.cif,XG5,474.470,34,14,"C,H,N,O",C20 H26 N8 O6,"(2R,3R,4R,5S)-1-(2-{6-[2-(4-azido-2-nitroanilino)ethyl]pyrazin-2-yl}ethyl)-2-(hydroxymethyl)piperidine-3,4,5-triol",5
ccd_g81,./data/rfd3/ccd_ligands/structures/G81.cif,G81,475.578,34,9,"C,H,N,O",C25 H37 N3 O6,ETHYL (4R)-4-{[N-(TERT-BUTOXYCARBONYL)-L-PHENYLALANYL]AMINO}-5-[(3S)-2-OXOPYRROLIDIN-3-YL]PENTANOATE,5
ccd_hvl,./data/rfd3/ccd_ligands/structures/HVL.cif,HVL,476.731,34,4,"C,H,O",C30 H52 O4,"(3R,5R,6S,8R,9R,10R,12R,13R,14R,17S)-4,4,8,10,14-pentamethyl-17-[(2R)-2,6,6-trimethyloxan-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,6,12-triol",5
ccd_yqy,./data/rfd3/ccd_ligands/structures/YQY.cif,YQY,477.220,26,9,"C,F,H,I,N,O",C17 H15 F3 I N3 O2,"[3-(AMINOMETHYL)-3-OXIDANYL-AZETIDIN-1-YL]-[3,4-BIS(FLUORANYL)-2-[(2-FLUORANYL-4-IODANYL-PHENYL)AMINO]PHENYL]METHANONE",5
ccd_aiu,./data/rfd3/ccd_ligands/structures/AIU.cif,AIU,477.615,34,6,"C,H,N,O,S",C28 H31 N O4 S,"(2S,3R)-2-(4-{2-[(3S,4S)-3,4-DIMETHYLPYRROLIDIN-1-YL]ETHOXY}PHENYL)-3-(4-HYDROXYPHENYL)-2,3-DIHYDRO-1,4-BENZOXATHIIN-6-OL",5
ccd_bat,./data/rfd3/ccd_ligands/structures/BAT.cif,BAT,477.640,32,9,"C,H,N,O,S",C23 H31 N3 O4 S2,4-(N-HYDROXYAMINO)-2R-ISOBUTYL-2S-(2-THIENYLTHIOMETHYL)SUCCINYL-L-PHENYLALANINE-N-METHYLAMIDE,5
ccd_m3k,./data/rfd3/ccd_ligands/structures/M3K.cif,M3K,478.229,26,9,"C,F,H,I,N,O",C17 H17 F2 I N2 O4,"2-([3R-3,4-dihydroxybutyl]oxy)-4-fluoro-6-[(2-fluoro-4-iodophenyl)amino]benzamide",5
ccd_q7h,./data/rfd3/ccd_ligands/structures/Q7H.cif,Q7H,478.544,35,10,"C,H,N,O",C25 H30 N6 O4,"11,15-Dimethyl-6-(oxan-4-yloxy)-8-oxa-2,11,15,19,21,23-hexazatetracyclo[15.6.1.13,7.020,24]pentacosa-1(23),3(25),4,6,17,20(24),21-heptaen-10-one",5
ccd_a1eel,./data/rfd3/ccd_ligands/structures/A1EEL.cif,A1EEL,478.626,35,7,"C,H,N,O",C28 H38 N4 O3,"(6~{S},9~{a}~{S})-6-[(2~{S})-butan-2-yl]-~{N}-[(2~{S})-2-methylbutyl]-8-(naphthalen-1-ylmethyl)-4,7-bis(oxidanylidene)-3,6,9,9~{a}-tetrahydro-2~{H}-pyrazino[1,2-a]pyrimidine-1-carboxamide",5
ccd_dh5,./data/rfd3/ccd_ligands/structures/DH5.cif,DH5,479.348,29,10,"BR,C,H,N,O,S",C19 H19 Br N4 O4 S,"N-(6-amino-1-(4-bromo-3-methylbenzyl)-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-5-yl)-N-methylbenzenesulfonamide",5
ccd_1uf,./data/rfd3/ccd_ligands/structures/1UF.cif,1UF,479.894,32,13,"C,CL,H,N,O,S",C19 H18 Cl N5 O6 S,"N-{4-[(2-amino-6-methyl-4-oxo-4,7-dihydro-3H-pyrrolo[2,3-d]pyrimidin-5-yl)sulfanyl]-2-chlorobenzoyl}-L-glutamic acid",5
ccd_443,./data/rfd3/ccd_ligands/structures/443.cif,443,479.977,32,10,"C,CL,H,N,O,S",C22 H26 Cl N3 O5 S,1-(1-{(2S)-3-[(6-chloronaphthalen-2-yl)sulfonyl]-2-hydroxypropanoyl}piperidin-4-yl)tetrahydropyrimidin-2(1H)-one,5
ccd_a1eec,./data/rfd3/ccd_ligands/structures/A1EEC.cif,A1EEC,480.386,33,7,"C,CL,H,N,O",C26 H23 Cl2 N3 O2,"(2~{R})-2-[2-[1-[(1~{R})-1-[2,6-bis(chloranyl)-3-cyclopropyl-phenyl]ethyl]imidazo[4,5-c]pyridin-6-yl]phenyl]propanoic acid",5
ccd_kvk,./data/rfd3/ccd_ligands/structures/KVK.cif,KVK,480.601,32,11,"C,H,N,O,S",C21 H28 N4 O5 S2,"6-[4-[[3-oxidanyl-1,1-bis(oxidanylidene)-5-phenyl-2-propan-2-yl-3~{H}-1,2-thiazol-4-yl]amino]butyl]pyridine-2-sulfonamide",5
ccd_8k9,./data/rfd3/ccd_ligands/structures/8K9.cif,8K9,480.682,35,5,"C,H,N,O",C30 H44 N2 O3,"(1~{R},9~{S})-11-[(2~{R})-3-[2,4-bis(2-methylbutan-2-yl)phenoxy]-2-oxidanyl-propyl]-7,11-diazatricyclo[7.3.1.0^{2,7}]trideca-2,4-dien-6-one",5
ccd_a1i2i,./data/rfd3/ccd_ligands/structures/A1I2I.cif,A1I2I,481.184,29,19,"C,H,N,O,P",C10 H18 N3 O13 P3,"[[(2~{R},3~{S},5~{R})-5-(4-azanyl-5-methyl-2-oxidanylidene-pyrimidin-1-yl)-3-oxidanyl-oxolan-2-yl]methoxy-oxidanyl-phosphoryl] phosphono hydrogen phosphate",5
ccd_51w,./data/rfd3/ccd_ligands/structures/51W.cif,51W,481.334,27,9,"C,H,I,N,O",C18 H24 I N7 O,N-[3-({4-[(3-aminopropyl)amino]-5-iodopyrimidin-2-yl}amino)phenyl]pyrrolidine-1-carboxamide,5
ccd_ojr,./data/rfd3/ccd_ligands/structures/OJR.cif,OJR,481.614,34,10,"C,H,N,O,S",C24 H31 N7 O2 S,"(2P)-4'-(piperidin-4-yl)-4-[(piperidin-4-yl)methyl]-2-(1H-tetrazol-5-yl)[1,1'-biphenyl]-3-sulfonamide",5
ccd_csg,./data/rfd3/ccd_ligands/structures/CSG.cif,CSG,482.172,29,20,"C,H,N,O,P",C9 H17 N4 O13 P3,2'-amino-2'-deoxycytidine 5'-(tetrahydrogen triphosphate),5
ccd_scb,./data/rfd3/ccd_ligands/structures/SCB.cif,SCB,482.936,33,9,"C,CL,H,N,O,S",C24 H19 Cl N2 O5 S,"2-CHLORO-5-(5-{(E)-[(2Z)-3-(2-METHOXYETHYL)-4-OXO-2-(PHENYLIMINO)-1,3-THIAZOLIDIN-5-YLIDENE]METHYL}-2-FURYL)BENZOIC ACID",5
ccd_rqk,./data/rfd3/ccd_ligands/structures/RQK.cif,RQK,483.472,34,14,"C,H,N,O",C20 H29 N5 O9,"(2~{R})-2-oxidanyl-2-[(6~{S},9~{S},12~{S},15~{S},17~{S})-6,10,12,17-tetramethyl-3-methylidene-7-oxidanyl-2,5,8,11,14-pentakis(oxidanylidene)-13-oxa-1,4,7,10-tetrazabicyclo[13.3.0]octadecan-9-yl]ethanamide",5
ccd_9cs,./data/rfd3/ccd_ligands/structures/9CS.cif,9CS,483.514,33,15,"C,H,N,O",C18 H37 N5 O10,"(1R,2S,3S,4R,6S)-4,6-DIAMINO-3-[(3-AMINO-3-DEOXY-ALPHA-D-GLUCOPYRANOSYL)OXY]-2-HYDROXYCYCLOHEXYL 2,6-DIAMINO-2,6-DIDEOXY-ALPHA-D-GLUCOPYRANOSIDE",5
ccd_hq7,./data/rfd3/ccd_ligands/structures/HQ7.cif,HQ7,483.532,35,9,"C,F,H,N,O",C26 H30 F N3 O5,"5-[(5R)-5-[(7-fluoro-1,1-dimethyl-2,3-dihydro-1H-inden-5-yl)carbamoyl]-2-methoxy-7,8-dihydro-1,6-naphthyridin-6(5H)-yl]-5-oxopentanoic acid",5
ccd_c0z,./data/rfd3/ccd_ligands/structures/C0Z.cif,C0Z,484.010,33,8,"C,CL,H,N,O,S",C25 H26 Cl N3 O3 S,"6-CHLORO-N-[(3S)-1-[(1S)-1-DIMETHYLAMINO-2,3-DIHYDRO-1H-INDEN-5-YL]-2-OXO-PYRROLIDIN-3-YL]NAPHTHALENE-2-SULFONAMIDE",5
ccd_ham,./data/rfd3/ccd_ligands/structures/HAM.cif,HAM,484.361,33,17,"C,H,N,O,P",C16 H21 N8 O8 P,HISTIDYL-ADENOSINE MONOPHOSPHATE,5
ccd_ng9,./data/rfd3/ccd_ligands/structures/NG9.cif,NG9,484.459,32,8,"C,CL,H,N,O",C24 H35 Cl2 N3 O3,"2-chloranyl-N-[[1-[4-[(4-chlorophenyl)amino]-2,2,6,6-tetramethyl-oxan-4-yl]carbonylpiperidin-4-yl]methyl]ethanamide",5
ccd_kue,./data/rfd3/ccd_ligands/structures/KUE.cif,KUE,484.568,34,10,"C,H,N,O,S",C24 H28 N4 O5 S,~{N}-[5-(azocan-1-ylsulfonyl)-2-methoxy-phenyl]-2-(4-oxidanylidene-3~{H}-phthalazin-1-yl)ethanamide,5
ccd_hr4,./data/rfd3/ccd_ligands/structures/HR4.cif,HR4,485.450,31,14,"C,F,H,N,O,P,S",C17 H17 F N5 O5 P S2,"(2S,4aR,6R,7R,7aS)-6-{6-amino-8-[(4-fluorobenzyl)sulfanyl]-9H-purin-9-yl}-2-sulfanyltetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol 2-oxide",5
ccd_3iu,./data/rfd3/ccd_ligands/structures/3IU.cif,3IU,485.534,36,9,"C,H,N,O",C27 H27 N5 O4,"N-[(3S)-5-methyl-7-[2-(oxan-4-yl)ethynyl]-4-oxidanylidene-2,3-dihydro-1,5-benzoxazepin-3-yl]-5-(phenylmethyl)-4H-1,2,4-triazole-3-carboxamide",5
ccd_a1bln,./data/rfd3/ccd_ligands/structures/A1BLN.cif,A1BLN,485.579,35,11,"C,H,N,O",C24 H35 N7 O4,"(3S,4R)-4-[({3-[(5-amino-7-{[(3S)-1-hydroxyhexan-3-yl]amino}-1H-pyrazolo[4,3-d]pyrimidin-1-yl)methyl]-4-methoxyphenyl}methyl)amino]oxolan-3-ol",5
ccd_8vm,./data/rfd3/ccd_ligands/structures/8VM.cif,8VM,485.642,34,9,"C,H,N,O,S",C25 H35 N5 O3 S,"5-(3-{4-[(2S)-2-hydroxy-3,3-dimethylbutoxy]-3-methylphenyl}pentan-3-yl)-3-methyl-N-(1H-tetrazol-5-yl)thiophene-2-carboxamide",5
ccd_0g4,./data/rfd3/ccd_ligands/structures/0G4.cif,0G4,486.202,28,20,"C,F,H,N,O,P,S",C8 H14 F N4 O11 P3 S,"[[[[(2R,5S)-5-(4-azanyl-5-fluoranyl-2-oxidanylidene-pyrimidin-1-yl)-1,3-oxathiolan-2-yl]methoxy-oxidanyl-phosphoryl]oxy -oxidanyl-phosphoryl]amino]phosphonic acid",5
ccd_yi4,./data/rfd3/ccd_ligands/structures/YI4.cif,YI4,486.726,35,4,"C,H,O",C31 H50 O4,"(1R,2Z,3R,5E,7E,9beta,17beta)-2-(2-hydroxyethylidene)-17-[(2R)-6-hydroxy-6-methylheptan-2-yl]-9-(prop-2-en-1-yl)-9,10-secoestra-5,7-diene-1,3-diol",5
ccd_3v0,./data/rfd3/ccd_ligands/structures/3V0.cif,3V0,487.221,27,10,"C,F,H,I,N,O",C17 H15 F I N3 O5,"N-{[(2R)-2,3-dihydroxypropyl]oxy}-3-[(2-fluoro-4-iodophenyl)amino]furo[3,2-c]pyridine-2-carboxamide",5
ccd_358,./data/rfd3/ccd_ligands/structures/358.cif,358,487.368,33,7,"C,CL,F,H,N,O",C26 H22 Cl2 F2 N2 O,"1-(2,6-DICHLOROPHENYL)-5-(2,4-DIFLUOROPHENYL)-7-PIPERIDIN-4-YL-3,4-DIHYDROQUINOLIN-2(1H)-ONE",5
ccd_yv1,./data/rfd3/ccd_ligands/structures/YV1.cif,YV1,488.366,33,10,"C,CL,H,N,O",C23 H23 Cl2 N5 O3,"(3,5-dichlorophenyl)methyl (3aR,8aS)-2-(1H-benzotriazole-5-carbonyl)octahydropyrrolo[3,4-d]azepine-6(1H)-carboxylate",5
ccd_67s,./data/rfd3/ccd_ligands/structures/67S.cif,67S,488.524,33,12,"C,F,H,N,O,S",C21 H27 F3 N4 O4 S,{2-[(2R)-4-[4-(hydroxymethyl)-3-(methylsulfonyl)phenyl]-2-(propan-2-yl)piperazin-1-yl]-4-(trifluoromethyl)pyrimidin-5-yl}methanol,5
ccd_xku,./data/rfd3/ccd_ligands/structures/XKU.cif,XKU,488.527,33,13,"C,F,H,N,O,S",C20 H27 F3 N6 O3 S,1-{(4M)-4-[2-{[1-(cyclopropanesulfonyl)piperidin-4-yl]amino}-5-(trifluoromethyl)pyrimidin-4-yl]-1H-pyrazol-1-yl}-2-methylpropan-2-ol,5
ccd_x97,./data/rfd3/ccd_ligands/structures/X97.cif,X97,488.578,36,8,"C,H,N,O",C28 H32 N4 O4,"3-{4-oxo-4-[(2S)-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]butyl}-5,5-diphenylimidazolidine-2,4-dione",5
ccd_waa,./data/rfd3/ccd_ligands/structures/WAA.cif,WAA,488.661,36,5,"C,H,N,O",C31 H40 N2 O3,"(2S)-2-[[(1R,4aR,4bR,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthren-1-yl]carbonylamino]-3-( 1H-indol-3-yl)propanoic acid",5
ccd_d94,./data/rfd3/ccd_ligands/structures/D94.cif,D94,489.614,37,7,"C,H,N",C30 H31 N7,"3-[cis-3-(4-methylpiperazin-1-yl)cyclobutyl]-1-(2-phenylquinolin-7-yl)imidazo[1,5-a]pyrazin-8-amine",5
ccd_f1s,./data/rfd3/ccd_ligands/structures/F1S.cif,F1S,490.966,33,13,"C,CL,H,N,O,S",C20 H23 Cl N8 O3 S,"N-(5-{[3-(4-amino-6-methyl-1,3,5-triazin-2-yl)-5-(tetrahydro-2H-pyran-4-yl)pyridin-2-yl]amino}-2-chloropyridin-3-yl)methanesulfonamide",5
ccd_t77,./data/rfd3/ccd_ligands/structures/T77.cif,T77,491.671,34,8,"C,H,N,O,S",C26 H29 N5 O S2,"6-{4-[2-(dimethylamino)ethoxy]phenyl}-N-(1,3-dithiolan-2-ylmethyl)-5-phenyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine",5
ccd_h4v,./data/rfd3/ccd_ligands/structures/H4V.cif,H4V,492.246,26,12,"C,H,I,N,O,S",C14 H13 I N4 O6 S,methyl 2-{[(4-iodo-6-methoxypyrimidin-2-yl)carbamoyl]sulfamoyl}benzoate,5
ccd_033,./data/rfd3/ccd_ligands/structures/033.cif,033,492.544,35,9,"C,H,N,O,S",C26 H24 N2 O6 S,"N-({4'-[(1-BENZOFURAN-2-YLCARBONYL)AMINO]-1,1'-BIPHENYL-4-YL}SULFONYL)-L-VALINE",5
ccd_062,./data/rfd3/ccd_ligands/structures/062.cif,062,492.954,35,9,"C,CL,H,N,O",C26 H25 Cl N4 O4,"3-AZA-9-HYDROXY-9-FLUORENYLCARBONYL-L-PROLYL-2-AMINOMETHYL-5-CHLOROBENZYLAMIDE, N-OXIDE",5
ccd_dj8,./data/rfd3/ccd_ligands/structures/DJ8.cif,DJ8,492.957,35,10,"C,CL,H,N,O",C25 H25 Cl N6 O3,"1-[(4-chloranyl-2-methyl-phenyl)methyl]-3-(7,10-dioxa-13,17,18,21-tetrazatetracyclo[12.5.2.1^{2,6}.0^{17,20}]docosa-1(20),2(22),3,5,14(21),15,18-heptaen-5-yl)urea",5
ccd_06t,./data/rfd3/ccd_ligands/structures/06T.cif,06T,493.641,36,8,"C,H,N,O",C28 H39 N5 O3,"(5R,6S)-3-(L-alanyl)-5,6,15,15,18-pentamethyl-17-oxo-2,3,4,5,6,7,14,15,16,17-decahydro-1H-12,8-(metheno)[1,5,9]triazacyclotetradecino[1,2-a]indole-9-carboxamide",5
ccd_bij,./data/rfd3/ccd_ligands/structures/BIJ.cif,BIJ,493.989,35,10,"C,CL,H,N,O",C25 H28 Cl N7 O2,"7-{[(2Z,5S)-5-CHLORO-2-{[2-METHOXY-4-(4-METHYLPIPERAZIN-1-YL)PHENYL]IMINO}-2,5-DIHYDROPYRIMIDIN-4-YL]AMINO}-2-METHYL-2,3-DIHYDRO-1H-ISOINDOL-1-ONE",5
ccd_yhz,./data/rfd3/ccd_ligands/structures/YHZ.cif,YHZ,494.225,30,19,"C,H,N,O,P",C11 H21 N4 O12 P3,"1-[(4-aminopyrimidin-5-yl)amino]-2,5-anhydro-1-deoxy-6-O-[(S)-hydroxy{[(R)-hydroxy(phosphonomethyl)phosphoryl]oxy}phosphoryl]-D-allitol",5
ccd_wsx,./data/rfd3/ccd_ligands/structures/WSX.cif,WSX,494.626,36,8,"C,H,N,O",C28 H38 N4 O4,"(1P)-N-(5-tert-butyl-2-{[(3S)-hexan-3-yl]oxy}phenyl)-1-(2,5-dimethoxyphenyl)-5-methyl-1H-1,2,3-triazole-4-carboxamide",5
ccd_y7z,./data/rfd3/ccd_ligands/structures/Y7Z.cif,Y7Z,494.629,38,4,"C,H,N",C34 H30 N4,UCL1684,5
ccd_vda,./data/rfd3/ccd_ligands/structures/VDA.cif,VDA,494.727,34,6,"C,H,O,S",C28 H46 O5 S,"(1R,2R,3R,5Z)-17-{(1S)-1-[(2-ethyl-2-hydroxybutyl)sulfanyl]ethyl}-2-(2-hydroxyethoxy)-9,10-secoestra-5,7,16-triene-1,3-diol",5
ccd_3qf,./data/rfd3/ccd_ligands/structures/3QF.cif,3QF,495.365,32,17,"C,H,N,O,P",C15 H27 N7 O8 P2,"[2-([2-(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)ethyl]{2-[(2-oxoethyl)(2-phosphonoethyl)amino]ethyl}amino)ethyl]phosphonic acid",5
ccd_xkp,./data/rfd3/ccd_ligands/structures/XKP.cif,XKP,495.587,33,10,"C,H,N,O,P",C23 H46 N O8 P,"(11R,14S)-17-amino-14-hydroxy-8,14-dioxo-9,13,15-trioxa-14lambda~5~-phosphaheptadecan-11-yl decanoate",5
ccd_uuk,./data/rfd3/ccd_ligands/structures/UUK.cif,UUK,495.654,36,7,"C,H,N,O",C29 H41 N3 O4,tert-butyl (1-((4-(dibenzylamino)-4-oxobutyl)amino)-4-methyl-1-oxopentan-2-yl)carbamate,5
ccd_vve,./data/rfd3/ccd_ligands/structures/VVE.cif,VVE,496.342,34,9,"C,CL,H,N,O",C25 H19 Cl2 N3 O4,"3-chloro-5-{4-chloro-2-[2-(2-oxo-3-propanoyl-2,3-dihydro-1H-benzimidazol-1-yl)ethoxy]phenoxy}benzonitrile",5
ccd_a1irs,./data/rfd3/ccd_ligands/structures/A1IRS.cif,A1IRS,496.622,35,9,"C,H,N,O,S",C26 H32 N4 O4 S,(2~{S})-2-[[(2~{S})-6-azanyl-2-[[(2~{S})-3-phenyl-2-sulfanyl-propanoyl]amino]hexanoyl]amino]-3-(1~{H}-indol-3-yl)propanoic acid,5
ccd_qh8,./data/rfd3/ccd_ligands/structures/QH8.cif,QH8,497.563,35,10,"C,H,N,O,S",C25 H27 N3 O6 S,1-[3-[(4-butylphenyl)sulfonyl-(2-hydroxy-2-oxoethyl)amino]phenyl]-5-cyclopropyl-pyrazole-4-carboxylic acid,5
ccd_y8o,./data/rfd3/ccd_ligands/structures/Y8O.cif,Y8O,497.578,35,11,"C,F,H,N,O",C24 H37 F2 N5 O4,"(1R,2S,5S)-3-[N-(difluoroacetyl)-3-methyl-L-valyl]-N-{(1Z,2S)-1-imino-3-[(3S)-2-oxopiperidin-3-yl]propan-2-yl}-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carboxamide",5
ccd_i68,./data/rfd3/ccd_ligands/structures/I68.cif,I68,497.671,35,10,"C,H,N,O",C25 H47 N5 O5,N-(tert-butylcarbamoyl)-3-methyl-L-valyl-N-{(2S)-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl}-4-methyl-L-leucinamide,5
ccd_l0q,./data/rfd3/ccd_ligands/structures/L0Q.cif,L0Q,498.619,37,8,"C,H,N,O",C29 H34 N6 O2,"~{N}-[3-[6-[4-(4-methylpiperazin-1-yl)phenyl]-4-propan-2-yloxy-7~{H}-pyrrolo[2,3-d]pyrimidin-5-yl]phenyl]propanamide",5
ccd_c24,./data/rfd3/ccd_ligands/structures/C24.cif,C24,499.564,37,10,"C,H,N,O",C27 H29 N7 O3,3-({2-[(4-CARBAMIMIDOYL-PHENYLAMINO)-METHYL]-3-METHYL-3H-BENZOIMIDAZOLE-5-CARBONYL}-PYRIDIN-2-YL-AMINO)-PROPIONIC ACID ETHYL ESTER,5
ccd_rt9,./data/rfd3/ccd_ligands/structures/RT9.cif,RT9,499.967,34,10,"C,CL,H,N,O,S",C24 H22 Cl N3 O5 S,"(4S)-6-chloro-N-(isoquinolin-4-yl)-2-[(1-methoxycyclopropyl)methanesulfonyl]-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",5
ccd_znq,./data/rfd3/ccd_ligands/structures/ZNQ.cif,ZNQ,500.075,28,22,"C,H,O,P",C6 H16 O18 P4,"(1R,2S,3S,4R,5S,6S)-5,6-dihydroxycyclohexane-1,2,3,4-tetrayl tetrakis[dihydrogen (phosphate)]",5
ccd_ow1,./data/rfd3/ccd_ligands/structures/OW1.cif,OW1,500.554,35,11,"C,F,H,N,O",C24 H35 F3 N4 O4,Nirmatrelvir (reacted form),5
ccd_52j,./data/rfd3/ccd_ligands/structures/52J.cif,52J,500.592,37,9,"C,H,N,O",C28 H32 N6 O3,"(2E)-3-{5-[(2,4-diaminopyrimidin-5-yl)methyl]-2,3-dimethoxyphenyl}-1-[(1S)-1-(2-methylpropyl)phthalazin-2(1H)-yl]prop-2-en-1-one",5
ccd_kn9,./data/rfd3/ccd_ligands/structures/KN9.cif,KN9,501.037,34,8,"C,CL,H,N,O,S",C26 H29 Cl N2 O4 S,N-[2-[[[3-(4'-Chlorophenyl)-2-propenyl]methylamino]methyl]phenyl]-N-(2-hydroxyethyl)-4'-methoxybenzenesulfonamide,5
ccd_qyv,./data/rfd3/ccd_ligands/structures/QYV.cif,QYV,501.502,35,11,"C,F,H,N,O,S",C24 H21 F2 N3 O5 S,"4-[2-(2,4-difluorophenoxy)-5-(methylsulfonyl)phenyl]-N-ethyl-6-methyl-7-oxo-6,7-dihydro-1H-pyrrolo[2,3-c]pyridine-2-carboxamide",5
ccd_dwm,./data/rfd3/ccd_ligands/structures/DWM.cif,DWM,501.552,37,9,"C,F,H,N,O",C28 H28 F N5 O3,"(7R)-1-[(4-fluorophenyl)methyl]-N-{3-[(1R)-1-hydroxyethyl]phenyl}-7-methyl-5-(1H-pyrrole-2-carbonyl)-4,5,6,7-tetrahydro-1H-pyrazolo[4,3-c]pyridine-3-carboxamide",5
ccd_poo,./data/rfd3/ccd_ligands/structures/POO.cif,POO,501.660,37,6,"C,H,N,O",C31 H39 N3 O3,3-CYCLOHEXYL-1-(2-{METHYL[(1-METHYLPIPERIDIN-3-YL)METHYL]AMINO}-2-OXOETHYL)-2-PHENYL-1H-INDOLE-6-CARBOXYLIC ACID,5
ccd_j1q,./data/rfd3/ccd_ligands/structures/J1Q.cif,J1Q,501.663,37,7,"C,H,N,O",C30 H39 N5 O2,"1-[2-[[(3~{S})-3-(aminomethyl)-3,4-dihydro-1~{H}-isoquinolin-2-yl]carbonyl]phenyl]-~{N},~{N}-dibutyl-5-methyl-pyrazole-3-carboxamide",5
ccd_bdu,./data/rfd3/ccd_ligands/structures/BDU.cif,BDU,502.514,36,11,"C,H,N,O",C25 H30 N2 O9,ME-A-9-N-(BIPHENYL-4-CARBONYL)-AMINO-9-DEOXY-NEU5AC,5
ccd_d9o,./data/rfd3/ccd_ligands/structures/D9O.cif,D9O,502.597,36,8,"C,H,O",C28 H38 O8,"4-[[(3~{E},5~{Z},8~{S},9~{E},11~{E},14~{S},16~{R},17~{Z},19~{E},24~{R})-24-methyl-14,16-bis(oxidanyl)-2-oxidanylidene-1-oxacyclotetracosa-3,5,9,11,17,19-hexaen-8-yl]oxy]-4-oxidanylidene-butanoic acid",5
ccd_7zb,./data/rfd3/ccd_ligands/structures/7ZB.cif,7ZB,503.437,33,7,"BR,C,H,N",C26 H27 Br N6,"4-[4-(4-bromophenyl)-1-(piperidin-4-yl)-1H-imidazol-5-yl]-N-(3,5-dimethylphenyl)pyrimidin-2-amine",5
ccd_zvp,./data/rfd3/ccd_ligands/structures/ZVP.cif,ZVP,504.558,36,10,"C,H,N,O,S",C26 H24 N4 O5 S,"7-[7-oxo-5-(piperazin-1-yl)-7H-thieno[3,2-b]pyran-3-yl]-N-[(pyridin-3-yl)methyl]-2,3-dihydro-1,4-benzodioxine-5-carboxamide",5
ccd_rcg,./data/rfd3/ccd_ligands/structures/RCG.cif,RCG,505.559,37,8,"C,H,N,O",C29 H31 N O7,"(1R,2R,3S,3aR,8bS)-6,8-dimethoxy-3a-(4-methoxyphenyl)-N,N-dimethyl-1,8b-bis(oxidanyl)-3-phenyl-2,3-dihydro-1H-cyclopenta[b][1]benzofuran-2-carboxamide",5
ccd_g0d,./data/rfd3/ccd_ligands/structures/G0D.cif,G0D,505.672,36,7,"C,H,N,O,S",C29 H35 N3 O3 S,tert-butyl [(2R)-1-{[(2R)-1-oxo-3-phenyl-1-{[(pyridin-3-yl)methyl]amino}propan-2-yl]sulfanyl}-3-phenylpropan-2-yl]carbamate,5
ccd_otl,./data/rfd3/ccd_ligands/structures/OTL.cif,OTL,505.935,36,12,"C,CL,F,H,N,O",C24 H21 Cl F N9 O,"5-[3-chloranyl-2-fluoranyl-6-(1,2,3,4-tetrazol-1-yl)phenyl]-2-[(1~{R})-2-cyclopropyl-1-[4-(3-methylimidazol-4-yl)pyrazol-1-yl]ethyl]-1-oxidanyl-pyridine",5
ccd_a0p,./data/rfd3/ccd_ligands/structures/A0P.cif,A0P,506.196,31,21,"C,H,N,O,P",C10 H17 N6 O12 P3,9-{5-O-[(R)-hydroxy{[(R)-hydroxy(phosphonoamino)phosphoryl]oxy}phosphoryl]-alpha-L-arabinofuranosyl}-9H-purin-6-amine,5
ccd_a1id8,./data/rfd3/ccd_ligands/structures/A1ID8.cif,A1ID8,506.383,32,8,"BR,C,F,H,N,O",C24 H26 Br F2 N3 O2,"(1~{S})-2-[4-[[4-bromanyl-3,5-bis(fluoranyl)phenyl]methylamino]cyclohexyl]-1-(6-methoxy-1,5-naphthyridin-4-yl)ethanol",5
ccd_a1id9,./data/rfd3/ccd_ligands/structures/A1ID9.cif,A1ID9,506.383,32,8,"BR,C,F,H,N,O",C24 H26 Br F2 N3 O2,"(1~{R})-2-[4-[[4-bromanyl-3,5-bis(fluoranyl)phenyl]methylamino]cyclohexyl]-1-(6-methoxy-1,5-naphthyridin-4-yl)ethanol",5
