index,pair_id,split,sequence_length,protein_chain_id,ligand_chain_id,rhea_id,uniprot_id,reactant_model,product_model,seq_cluster,structure_cluster,combined_cluster
49,split__A0A0H2V8B5__RHEA_16301__00,train,307,A,B,RHEA:16301,A0A0H2V8B5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_065/split__A0A0H2V8B5__RHEA_16301__00__reactant/split__A0A0H2V8B5__RHEA_16301__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_065/split__A0A0H2V8B5__RHEA_16301__00__product/split__A0A0H2V8B5__RHEA_16301__00__product_model.cif,28,27,27
50,split__A0A0H2V8B5__RHEA_19849__01,train,307,A,B,RHEA:19849,A0A0H2V8B5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_066/split__A0A0H2V8B5__RHEA_19849__01__reactant/split__A0A0H2V8B5__RHEA_19849__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_066/split__A0A0H2V8B5__RHEA_19849__01__product/split__A0A0H2V8B5__RHEA_19849__01__product_model.cif,28,27,27
51,split__A0A0H2Z7X0__RHEA_24898__00,train,435,A,B,RHEA:24898,A0A0H2Z7X0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_067/split__A0A0H2Z7X0__RHEA_24898__00__reactant/split__A0A0H2Z7X0__RHEA_24898__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_067/split__A0A0H2Z7X0__RHEA_24898__00__product/split__A0A0H2Z7X0__RHEA_24898__00__product_model.cif,29,28,28
52,split__A0A0H3JN63__RHEA_15889__01,train,243,A,B,RHEA:15889,A0A0H3JN63,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_071/split__A0A0H3JN63__RHEA_15889__01__reactant/split__A0A0H3JN63__RHEA_15889__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_071/split__A0A0H3JN63__RHEA_15889__01__product/split__A0A0H3JN63__RHEA_15889__01__product_model.cif,30,29,29
53,split__A0A0H3JN63__RHEA_57928__00,train,243,A,B,RHEA:57928,A0A0H3JN63,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_070/split__A0A0H3JN63__RHEA_57928__00__reactant/split__A0A0H3JN63__RHEA_57928__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_070/split__A0A0H3JN63__RHEA_57928__00__product/split__A0A0H3JN63__RHEA_57928__00__product_model.cif,30,29,29
54,split__A0A0H3JUU7__RHEA_57928__00,train,437,A,B,RHEA:57928,A0A0H3JUU7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_072/split__A0A0H3JUU7__RHEA_57928__00__reactant/split__A0A0H3JUU7__RHEA_57928__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_072/split__A0A0H3JUU7__RHEA_57928__00__product/split__A0A0H3JUU7__RHEA_57928__00__product_model.cif,31,30,30
55,split__A0A0H3JUU7__RHEA_59488__01,train,437,A,B,RHEA:59488,A0A0H3JUU7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_073/split__A0A0H3JUU7__RHEA_59488__01__reactant/split__A0A0H3JUU7__RHEA_59488__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_073/split__A0A0H3JUU7__RHEA_59488__01__product/split__A0A0H3JUU7__RHEA_59488__01__product_model.cif,31,30,30
56,split__A0A0H3KB22__RHEA_27974__00,train,210,A,B,RHEA:27974,A0A0H3KB22,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_074/split__A0A0H3KB22__RHEA_27974__00__reactant/split__A0A0H3KB22__RHEA_27974__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_074/split__A0A0H3KB22__RHEA_27974__00__product/split__A0A0H3KB22__RHEA_27974__00__product_model.cif,32,31,31
57,split__A0A0H3LKL4__RHEA_27333__00,train,383,A,B,RHEA:27333,A0A0H3LKL4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_075/split__A0A0H3LKL4__RHEA_27333__00__reactant/split__A0A0H3LKL4__RHEA_27333__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_075/split__A0A0H3LKL4__RHEA_27333__00__product/split__A0A0H3LKL4__RHEA_27333__00__product_model.cif,33,32,32
58,split__A0A0H5BMX5__RHEA_38655__00,train,440,A,B,RHEA:38655,A0A0H5BMX5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_076/split__A0A0H5BMX5__RHEA_38655__00__reactant/split__A0A0H5BMX5__RHEA_38655__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_076/split__A0A0H5BMX5__RHEA_38655__00__product/split__A0A0H5BMX5__RHEA_38655__00__product_model.cif,34,33,33
59,split__A0A0J5ZXG5__RHEA_69603__00,train,229,A,B,RHEA:69603,A0A0J5ZXG5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_077/split__A0A0J5ZXG5__RHEA_69603__00__reactant/split__A0A0J5ZXG5__RHEA_69603__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_077/split__A0A0J5ZXG5__RHEA_69603__00__product/split__A0A0J5ZXG5__RHEA_69603__00__product_model.cif,35,34,34
60,split__A0A0K0JFP3__RHEA_11028__01,train,572,A,B,RHEA:11028,A0A0K0JFP3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_080/split__A0A0K0JFP3__RHEA_11028__01__reactant/split__A0A0K0JFP3__RHEA_11028__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_080/split__A0A0K0JFP3__RHEA_11028__01__product/split__A0A0K0JFP3__RHEA_11028__01__product_model.cif,36,35,35
61,split__A0A0K0JFP3__RHEA_16125__02,train,572,A,B,RHEA:16125,A0A0K0JFP3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_081/split__A0A0K0JFP3__RHEA_16125__02__reactant/split__A0A0K0JFP3__RHEA_16125__02__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_081/split__A0A0K0JFP3__RHEA_16125__02__product/split__A0A0K0JFP3__RHEA_16125__02__product_model.cif,36,35,35
62,split__A0A0K0PVW1__RHEA_57976__00,train,472,A,B,RHEA:57976,A0A0K0PVW1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_082/split__A0A0K0PVW1__RHEA_57976__00__reactant/split__A0A0K0PVW1__RHEA_57976__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_082/split__A0A0K0PVW1__RHEA_57976__00__product/split__A0A0K0PVW1__RHEA_57976__00__product_model.cif,3,3,3
63,split__A0A0K0PVW1__RHEA_58952__01,train,472,A,B,RHEA:58952,A0A0K0PVW1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_083/split__A0A0K0PVW1__RHEA_58952__01__reactant/split__A0A0K0PVW1__RHEA_58952__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_083/split__A0A0K0PVW1__RHEA_58952__01__product/split__A0A0K0PVW1__RHEA_58952__01__product_model.cif,3,3,3
64,split__A0A0K2JL82__RHEA_69044__00,train,476,A,B,RHEA:69044,A0A0K2JL82,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_084/split__A0A0K2JL82__RHEA_69044__00__reactant/split__A0A0K2JL82__RHEA_69044__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_084/split__A0A0K2JL82__RHEA_69044__00__product/split__A0A0K2JL82__RHEA_69044__00__product_model.cif,37,36,36
65,split__A0A0M3Q1Q3__RHEA_32559__00,test,542,A,B,RHEA:32559,A0A0M3Q1Q3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_088/split__A0A0M3Q1Q3__RHEA_32559__00__reactant/split__A0A0M3Q1Q3__RHEA_32559__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_088/split__A0A0M3Q1Q3__RHEA_32559__00__product/split__A0A0M3Q1Q3__RHEA_32559__00__product_model.cif,38,6,6
66,split__A0A0M3Q1Q3__RHEA_32563__01,test,542,A,B,RHEA:32563,A0A0M3Q1Q3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_089/split__A0A0M3Q1Q3__RHEA_32563__01__reactant/split__A0A0M3Q1Q3__RHEA_32563__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_089/split__A0A0M3Q1Q3__RHEA_32563__01__product/split__A0A0M3Q1Q3__RHEA_32563__01__product_model.cif,38,6,6
67,split__A0A0N9HMN6__RHEA_49036__00,test,372,A,B,RHEA:49036,A0A0N9HMN6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_090/split__A0A0N9HMN6__RHEA_49036__00__reactant/split__A0A0N9HMN6__RHEA_49036__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_090/split__A0A0N9HMN6__RHEA_49036__00__product/split__A0A0N9HMN6__RHEA_49036__00__product_model.cif,39,37,37
68,split__A0A0N9HTA1__RHEA_49040__00,test,349,A,B,RHEA:49040,A0A0N9HTA1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_091/split__A0A0N9HTA1__RHEA_49040__00__reactant/split__A0A0N9HTA1__RHEA_49040__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_091/split__A0A0N9HTA1__RHEA_49040__00__product/split__A0A0N9HTA1__RHEA_49040__00__product_model.cif,39,38,37
69,split__A0A0P0ZBS7__RHEA_10196__00,train,375,A,B,RHEA:10196,A0A0P0ZBS7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_092/split__A0A0P0ZBS7__RHEA_10196__00__reactant/split__A0A0P0ZBS7__RHEA_10196__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_092/split__A0A0P0ZBS7__RHEA_10196__00__product/split__A0A0P0ZBS7__RHEA_10196__00__product_model.cif,40,39,38
70,split__A0A0P0ZBS7__RHEA_59960__01,train,375,A,B,RHEA:59960,A0A0P0ZBS7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_093/split__A0A0P0ZBS7__RHEA_59960__01__reactant/split__A0A0P0ZBS7__RHEA_59960__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_093/split__A0A0P0ZBS7__RHEA_59960__01__product/split__A0A0P0ZBS7__RHEA_59960__01__product_model.cif,40,39,38
71,split__A0A0P6JG37__RHEA_41291__01,train,395,A,B,RHEA:41291,A0A0P6JG37,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_095/split__A0A0P6JG37__RHEA_41291__01__reactant/split__A0A0P6JG37__RHEA_41291__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_095/split__A0A0P6JG37__RHEA_41291__01__product/split__A0A0P6JG37__RHEA_41291__01__product_model.cif,41,40,39
72,split__A0A0R6Y3I5__RHEA_14877__00,train,263,A,B,RHEA:14877,A0A0R6Y3I5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_100/split__A0A0R6Y3I5__RHEA_14877__00__reactant/split__A0A0R6Y3I5__RHEA_14877__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_100/split__A0A0R6Y3I5__RHEA_14877__00__product/split__A0A0R6Y3I5__RHEA_14877__00__product_model.cif,42,41,40
73,split__A0A0S2UWC9__RHEA_16925__00,train,249,A,B,RHEA:16925,A0A0S2UWC9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_101/split__A0A0S2UWC9__RHEA_16925__00__reactant/split__A0A0S2UWC9__RHEA_16925__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_101/split__A0A0S2UWC9__RHEA_16925__00__product/split__A0A0S2UWC9__RHEA_16925__00__product_model.cif,43,42,41
74,split__A0A0S2UWC9__RHEA_64860__01,train,249,A,B,RHEA:64860,A0A0S2UWC9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_102/split__A0A0S2UWC9__RHEA_64860__01__reactant/split__A0A0S2UWC9__RHEA_64860__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_102/split__A0A0S2UWC9__RHEA_64860__01__product/split__A0A0S2UWC9__RHEA_64860__01__product_model.cif,43,42,41
75,split__A0A0U3BRC5__RHEA_25694__00,train,364,A,B,RHEA:25694,A0A0U3BRC5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_103/split__A0A0U3BRC5__RHEA_25694__00__reactant/split__A0A0U3BRC5__RHEA_25694__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_103/split__A0A0U3BRC5__RHEA_25694__00__product/split__A0A0U3BRC5__RHEA_25694__00__product_model.cif,44,43,42
76,split__A0A0U3BRC5__RHEA_66852__01,train,364,A,B,RHEA:66852,A0A0U3BRC5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_104/split__A0A0U3BRC5__RHEA_66852__01__reactant/split__A0A0U3BRC5__RHEA_66852__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_104/split__A0A0U3BRC5__RHEA_66852__01__product/split__A0A0U3BRC5__RHEA_66852__01__product_model.cif,44,43,42
77,split__A0A140JWS2__RHEA_19361__01,test,356,A,B,RHEA:19361,A0A140JWS2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_106/split__A0A140JWS2__RHEA_19361__01__reactant/split__A0A140JWS2__RHEA_19361__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_106/split__A0A140JWS2__RHEA_19361__01__product/split__A0A140JWS2__RHEA_19361__01__product_model.cif,45,23,23
78,split__A0A140JWS2__RHEA_22408__00,test,356,A,B,RHEA:22408,A0A140JWS2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_105/split__A0A140JWS2__RHEA_22408__00__reactant/split__A0A140JWS2__RHEA_22408__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_105/split__A0A140JWS2__RHEA_22408__00__product/split__A0A140JWS2__RHEA_22408__00__product_model.cif,45,23,23
79,split__A0A140LIF8__RHEA_19669__00,train,395,A,B,RHEA:19669,A0A140LIF8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_107/split__A0A140LIF8__RHEA_19669__00__reactant/split__A0A140LIF8__RHEA_19669__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_107/split__A0A140LIF8__RHEA_19669__00__product/split__A0A140LIF8__RHEA_19669__00__product_model.cif,46,44,43
80,split__A0A144A134__RHEA_27718__00,train,444,A,B,RHEA:27718,A0A144A134,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_108/split__A0A144A134__RHEA_27718__00__reactant/split__A0A144A134__RHEA_27718__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_108/split__A0A144A134__RHEA_27718__00__product/split__A0A144A134__RHEA_27718__00__product_model.cif,47,45,44
81,split__A0A166U5H3__RHEA_11808__00,test,359,A,B,RHEA:11808,A0A166U5H3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_111/split__A0A166U5H3__RHEA_11808__00__reactant/split__A0A166U5H3__RHEA_11808__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_111/split__A0A166U5H3__RHEA_11808__00__product/split__A0A166U5H3__RHEA_11808__00__product_model.cif,39,38,37
82,split__A0A172J1V3__RHEA_72523__00,train,341,A,B,RHEA:72523,A0A172J1V3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_112/split__A0A172J1V3__RHEA_72523__00__reactant/split__A0A172J1V3__RHEA_72523__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_112/split__A0A172J1V3__RHEA_72523__00__product/split__A0A172J1V3__RHEA_72523__00__product_model.cif,48,46,45
83,split__A0A172J1V3__RHEA_72527__01,train,341,A,B,RHEA:72527,A0A172J1V3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_113/split__A0A172J1V3__RHEA_72527__01__reactant/split__A0A172J1V3__RHEA_72527__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_113/split__A0A172J1V3__RHEA_72527__01__product/split__A0A172J1V3__RHEA_72527__01__product_model.cif,48,46,45
84,split__A0A172U6X0__RHEA_51544__01,train,286,A,B,RHEA:51544,A0A172U6X0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_115/split__A0A172U6X0__RHEA_51544__01__reactant/split__A0A172U6X0__RHEA_51544__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_115/split__A0A172U6X0__RHEA_51544__01__product/split__A0A172U6X0__RHEA_51544__01__product_model.cif,49,47,46
85,split__A0A172U6X0__RHEA_53268__00,train,286,A,B,RHEA:53268,A0A172U6X0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_114/split__A0A172U6X0__RHEA_53268__00__reactant/split__A0A172U6X0__RHEA_53268__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_114/split__A0A172U6X0__RHEA_53268__00__product/split__A0A172U6X0__RHEA_53268__00__product_model.cif,49,47,46
86,split__A0A193AU77__RHEA_15249__00,train,517,A,B,RHEA:15249,A0A193AU77,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_116/split__A0A193AU77__RHEA_15249__00__reactant/split__A0A193AU77__RHEA_15249__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_116/split__A0A193AU77__RHEA_15249__00__product/split__A0A193AU77__RHEA_15249__00__product_model.cif,50,48,47
87,split__A0A193AU77__RHEA_52844__01,train,517,A,B,RHEA:52844,A0A193AU77,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_117/split__A0A193AU77__RHEA_52844__01__reactant/split__A0A193AU77__RHEA_52844__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_117/split__A0A193AU77__RHEA_52844__01__product/split__A0A193AU77__RHEA_52844__01__product_model.cif,50,48,47
88,split__A0A193AUF6__RHEA_15249__00,train,506,A,B,RHEA:15249,A0A193AUF6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_118/split__A0A193AUF6__RHEA_15249__00__reactant/split__A0A193AUF6__RHEA_15249__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_118/split__A0A193AUF6__RHEA_15249__00__product/split__A0A193AUF6__RHEA_15249__00__product_model.cif,51,49,48
89,split__A0A193AUF6__RHEA_52844__01,train,506,A,B,RHEA:52844,A0A193AUF6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_119/split__A0A193AUF6__RHEA_52844__01__reactant/split__A0A193AUF6__RHEA_52844__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_119/split__A0A193AUF6__RHEA_52844__01__product/split__A0A193AUF6__RHEA_52844__01__product_model.cif,51,49,48
90,split__A0A1B4XBK0__RHEA_19361__01,train,533,A,B,RHEA:19361,A0A1B4XBK0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_122/split__A0A1B4XBK0__RHEA_19361__01__reactant/split__A0A1B4XBK0__RHEA_19361__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_122/split__A0A1B4XBK0__RHEA_19361__01__product/split__A0A1B4XBK0__RHEA_19361__01__product_model.cif,52,50,49
91,split__A0A1B4XBK0__RHEA_22408__00,train,533,A,B,RHEA:22408,A0A1B4XBK0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_121/split__A0A1B4XBK0__RHEA_22408__00__reactant/split__A0A1B4XBK0__RHEA_22408__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_121/split__A0A1B4XBK0__RHEA_22408__00__product/split__A0A1B4XBK0__RHEA_22408__00__product_model.cif,52,51,49
92,split__A0A1D6EFT8__RHEA_58164__00,test,557,A,B,RHEA:58164,A0A1D6EFT8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_124/split__A0A1D6EFT8__RHEA_58164__00__reactant/split__A0A1D6EFT8__RHEA_58164__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_124/split__A0A1D6EFT8__RHEA_58164__00__product/split__A0A1D6EFT8__RHEA_58164__00__product_model.cif,53,6,6
93,split__A0A1D6HSP4__RHEA_13545__00,train,531,A,B,RHEA:13545,A0A1D6HSP4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_125/split__A0A1D6HSP4__RHEA_13545__00__reactant/split__A0A1D6HSP4__RHEA_13545__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_125/split__A0A1D6HSP4__RHEA_13545__00__product/split__A0A1D6HSP4__RHEA_13545__00__product_model.cif,54,52,50
94,split__A0A1D6HSP4__RHEA_55424__01,train,531,A,B,RHEA:55424,A0A1D6HSP4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_126/split__A0A1D6HSP4__RHEA_55424__01__reactant/split__A0A1D6HSP4__RHEA_55424__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_126/split__A0A1D6HSP4__RHEA_55424__01__product/split__A0A1D6HSP4__RHEA_55424__01__product_model.cif,54,52,50
95,split__A0A1E1FFL0__RHEA_65184__00,train,301,A,B,RHEA:65184,A0A1E1FFL0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_128/split__A0A1E1FFL0__RHEA_65184__00__reactant/split__A0A1E1FFL0__RHEA_65184__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_128/split__A0A1E1FFL0__RHEA_65184__00__product/split__A0A1E1FFL0__RHEA_65184__00__product_model.cif,55,53,51
96,split__A0A1E1FFL0__RHEA_65188__01,train,301,A,B,RHEA:65188,A0A1E1FFL0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_129/split__A0A1E1FFL0__RHEA_65188__01__reactant/split__A0A1E1FFL0__RHEA_65188__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_129/split__A0A1E1FFL0__RHEA_65188__01__product/split__A0A1E1FFL0__RHEA_65188__01__product_model.cif,55,53,51
